지점,지점명,일시,평균기온(°C),최고기온(°C),최저기온(°C),평균상대습도(%),월합강수량(00~24h만)(mm),일최다강수량(mm),1시간최다강수량(mm),10분최다강수량(mm),평균풍속(m/s),최대풍속(m/s),최대순간풍속(m/s),평균운량(1/10),합계 일조시간(hr),합계 일사량(MJ/m2),최심적설(cm)
192,진주,2013-04,10.8,23.9,-2.1,59,79.9,48.5,6,1.5,1.5,7.3,14.5,4.1,252,557.59,
192,진주,2013-05,18,31.8,4.1,68,249.5,116,16.5,3.5,1.2,5,10.7,4.4,251.3,622.51,
192,진주,2013-06,22.3,30.9,12.8,78,101,42.5,25,8.5,1.2,4.6,11.7,6.7,172.1,506.79,
192,진주,2013-07,26.4,34.3,20.1,84,247.5,72.5,19,12,1.5,5.6,10.8,6.6,203.9,522.2,
192,진주,2013-08,27.4,36.7,19.3,79,162,83,31,8,1.2,5.8,11.6,4,264.6,592.44,
192,진주,2013-09,21.7,31.4,9.3,76,70.2,33.5,25.5,17.5,1,4.8,10.7,4.8,215.4,476.24,
192,진주,2013-10,15.9,27.9,2.7,73,79.6,69.5,11,2.5,1,6.1,10.7,3.9,232.4,419.61,
192,진주,2013-11,7.3,22,-4.9,68,63.6,24,,,1.1,7.6,13.5,3.2,216.7,327.97,
192,진주,2013-12,1.8,13.8,-9.5,59,1.4,.5,,,1.1,6.5,14.2,2.7,203.9,296.31,.1
192,진주,2014-01,.7,14.8,-10.6,53,7.1,4.5,,,1,6.4,12.2,2.2,236.1,336.45,
192,진주,2014-02,3.8,21,-6.5,57,16.2,10.5,,,1.3,6.5,12.7,5.4,154.9,309.2,
192,진주,2014-03,8.2,23.9,-6.1,61,113.5,39.5,,,1.3,6.1,13.1,4.5,216.2,456.5,
192,진주,2014-04,13.1,26.3,-.4,59,123.2,52.5,8,2,1,6.4,10.5,4.5,209.5,523.87,
192,진주,2014-05,18.3,32,2.9,60,91.2,41,19.5,6.5,1.4,5.6,12.9,3.4,293.4,716.83,
192,진주,2014-06,21.4,30.9,12,74,143.6,49.5,43.5,13,1.1,4.2,9.1,7,159.4,489.28,
192,진주,2014-07,24.5,35.5,17.3,84,186.3,39,12.5,8.5,1.1,5.3,12.5,7,169.5,482.1,
192,진주,2014-08,23.7,32.2,15.2,86,580.6,94.5,30,12.5,1.2,6.4,11.8,8.1,116.7,361.01,
192,진주,2014-09,20.8,30.9,11.4,78,129.3,80.5,30.5,13.5,.9,3.9,7.7,5.4,200.3,454.67,
192,진주,2014-10,14.8,25.6,2.6,75,164.5,75,28,9.5,1,5.3,9.7,3.4,229.4,416.22,
192,진주,2014-11,8.6,20,-2.9,74,78.1,61,,,.9,6.9,12.8,4.1,194.4,293.66,
192,진주,2014-12,.6,13,-8.5,59,11.3,5,,,1.4,8.2,14.7,3.3,222,292.84,2.5
192,진주,2015-01,.9,14.3,-11,62,29.8,7.5,,,1.1,6.3,12.6,3.5,200.2,302.79,
192,진주,2015-02,2,15.2,-11.5,62,46,17.5,,,1.1,7.1,13.5,,197.1,336.62,.5
192,진주,2015-03,7.1,22.5,-6.3,58,94.5,66.5,,,1.4,6.6,16.4,,262.4,523.63,1.2
192,진주,2015-04,12.7,28,2.5,70,225.9,71.5,11.5,4,1.3,8.2,13.8,,187,442.96,
192,진주,2015-05,18.5,33.2,3.6,60,127.7,77,22.5,5,1.3,7.6,13.6,,279.3,668.29,
192,진주,2015-06,20.9,30,11.1,71,95.9,31,11.5,3.5,1.2,4.5,9.2,,174.5,488,
192,진주,2015-07,23.9,33.9,14.6,76,221.1,70,15.5,5.5,1.3,6.4,12.7,,171,468.51,
192,진주,2015-08,24.9,35.5,17.2,74,118.3,64,15.5,3.5,1,4,7.8,,205.7,515.34,
192,진주,2015-09,20.2,29.1,11.3,72,136.1,33,22,16.5,1.1,4.9,8.6,,212.5,457.16,
192,진주,2015-10,14.7,26.9,.9,68,70,55,16,7,1,6.1,13.3,,266.7,458.37,
192,진주,2015-11,10.7,22.7,-1.7,77,110.4,39.5,,,.8,6.6,11.8,,124.4,219.7,
192,진주,2015-12,4.2,14.5,-7.7,67,49.1,31.5,,,1,7.3,12.9,,179.6,255.09,
192,진주,2016-01,-.2,15,-12.8,57,35.4,19.4,,,1.1,7.4,13.7,,190.9,211.18,
192,진주,2016-02,2.7,15.3,-9.3,51,76.4,62.8,,,1.4,7.3,14.5,,216.8,255.74,
192,진주,2016-03,7.9,21.6,-7.7,59,121,43.1,,,1.2,5.9,11.7,,211,314.74,
192,진주,2016-04,13.9,26.3,4.1,65,299.7,77.5,25.2,5.4,1.2,8.4,15,,194.9,335.06,
192,진주,2016-05,18.2,31.1,4.7,63,153.9,80.6,20.8,5.5,1.3,8.7,15.8,,252,435.54,
192,진주,2016-06,21.9,30.8,10.9,73,113.8,73.6,35.2,14.9,1.2,6.1,10.9,,164.3,340.18,
192,진주,2016-07,25.6,35.2,18.8,77,161,53.8,28.4,16.6,1.1,5.2,11.4,,194,360.54,
192,진주,2016-08,26.7,37.5,14.8,69,74.8,31.8,13.3,7,1.2,7.3,13.4,,262.8,407.34,
192,진주,2016-09,21.5,30.5,11.1,79,407.5,174.5,31,10.2,.9,4.4,10.5,,109.9,222.22,
192,진주,2016-10,16,28.4,3.7,76,170.1,82.2,23.1,5.2,.8,7.9,15.7,,121.8,204.38,
192,진주,2016-11,8.3,20.9,-3.6,66,37,25,,,.9,4.8,9.6,,177.9,194.59,
192,진주,2016-12,3.2,18.5,-8.8,61,84,45.7,,,.9,8.4,13.9,,186.1,183.97,
192,진주,2017-01,.8,14.3,-11.5,53,8.1,4.6,,,1.2,6.2,11.8,,221.2,226.89,
192,진주,2017-02,2.9,16.1,-9.3,48,37.8,30.1,,,1.3,6.6,12.6,,226.7,271.29,
192,진주,2017-03,6.6,20.3,-6.6,55,31.4,10.9,,,1.2,6.4,11.8,,231.7,338.61,
192,진주,2017-04,14.4,27.8,-.6,57,94.9,48.5,11.5,6.5,1.4,6.5,12.3,,238.2,383.93,
192,진주,2017-05,18.4,34.4,5.9,59,43.8,25.3,10.1,3.6,1.1,5.8,10.6,,283.9,453.36,
192,진주,2017-06,21.7,33,10.8,62,52,12.6,8,5.8,1.3,5.8,9.6,,236.6,436.31,
192,진주,2017-07,27,36.7,18.2,79,96,38.2,21.2,9.6,1.2,4.5,8.3,,146.8,403.22,
192,진주,2017-08,26.3,37.1,14.4,75,166.4,48.5,27.7,18.2,1.1,4.6,8.7,,210.9,432.23,
192,진주,2017-09,20.7,30.9,7.2,69,116.6,74.4,19,5.2,1,4.7,10.4,,203,384.81,
192,진주,2017-10,15.9,29.2,-1.1,68,105.7,37.4,19.3,5.1,1.1,5.5,11.5,,171.7,298.72,
192,진주,2017-11,7.4,22.8,-4.5,58,0,0,,,1.1,6.1,12,,225.9,279.12,
192,진주,2017-12,.4,12.9,-12,51,14,12.8,,,1.3,6.4,12.7,,219.7,229.46,
192,진주,2018-01,-.5,14.8,-13.5,52,29.9,22.9,,,1.2,6.1,11.2,,203.9,193.01,
192,진주,2018-02,1.2,15.3,-14.3,44,30.8,30.8,,,1.3,6.6,12.6,,207.3,227.1,
192,진주,2018-03,8.2,24,-3.2,66,179.2,43.5,,,1.3,6.7,11.4,,210.5,284.68,
192,진주,2018-04,13.6,28.4,-.9,63,127.8,45.8,10,4.7,1.5,6.3,12.4,,226.5,513.19,
192,진주,2018-05,18,28.9,4.3,69,94.3,24.4,5.6,1.7,1.4,6.6,11.6,,198.4,555.12,
192,진주,2018-06,21.9,33.2,11.7,71,207.7,91.9,18.8,9,1.2,4.2,8.8,,200.9,558.28,
192,진주,2018-07,26.6,37.9,18.1,73,240.8,81.9,34.2,10,1.1,4.3,10.2,,242.3,616.53,
192,진주,2018-08,27,37.1,16.4,73,212.7,70.5,22,12.3,1.3,6.6,12.8,5.9,215.2,530.28,
192,진주,2018-09,20.6,31.2,8.5,75,201.6,58.1,33.9,10.6,.8,5.8,11.2,6.7,135.6,376.48,
192,진주,2018-10,13.2,27,1.7,71,224.1,165.8,25.8,5.3,.8,5.8,10.3,3.9,223.8,414.24,
192,진주,2018-11,7.8,21.1,-3.4,70,27.5,19.5,,,.6,5.7,10.8,4,181.3,293.14,
192,진주,2018-12,2.6,18.2,-8.8,54,29,12,,,1.1,5.6,11.2,4.6,181.4,281.93,
192,진주,2019-01,.9,12.5,-10.1,52,13.5,9.5,,,.9,5.3,11.1,3.5,224.5,343.57,
192,진주,2019-02,3.7,17.5,-8,52,43.5,29,,,1,6.2,12.3,5.5,199.9,369.72,
192,진주,2019-03,8.4,22,-4,62,42,21,,,1.2,7.5,15.1,4.5,257.7,530.71,
192,진주,2019-04,12.4,26,-2.1,68,114.6,54.2,10.5,2.2,1.1,5.3,11.6,5,206.9,505.62,
192,진주,2019-05,18.4,32.2,4.7,64,132.3,66,19,3.9,1.1,4.4,12,4.7,304,714.82,
192,진주,2019-06,21.5,32.7,11.8,76,243.7,93.7,16,4.4,1,4.1,8.5,5.9,237.3,628.71,
192,진주,2019-07,24.9,32.6,17.3,81,234,113.1,14.2,5.7,1.1,4.7,11.1,7.1,190,522.9,
192,진주,2019-08,26.4,35.7,15.8,79,65.4,29.8,9.3,5.8,1,5.3,9.3,6.1,228.3,548.18,
192,진주,2019-09,22.1,31.6,11.1,83,352.2,99.2,51.3,19,.9,6.7,16.2,6.9,147.2,380.07,
192,진주,2019-10,16.1,28,2.4,77,177.4,139.6,31.3,13.5,.8,6.5,14.3,4.9,224.7,418.61,
192,진주,2019-11,9.4,23.2,-3.5,71,21.5,12.8,,,.8,4.9,11,4,206.9,332.68,
192,진주,2019-12,2.9,17,-9.7,66,41.5,26.7,,,.8,5.7,12.6,3.8,193.5,283.57,
192,진주,2020-01,3,17.3,-8.2,70,105.7,40.3,,,.7,8,14.1,5.2,172,278.89,
192,진주,2020-02,4.5,19.2,-7.5,65,46.1,20.8,,,1,7.7,12.9,4,213.6,381.28,
192,진주,2020-03,8.7,22.6,-4.7,60,41.1,18.6,,,1.2,8.5,16.3,4,255.3,546.23,
192,진주,2020-04,11.4,24.2,-1.5,56,67.9,30,6.4,1.6,1.1,7,15.6,3.2,284.9,649.95,
192,진주,2020-05,18.2,28.9,5.5,73,110.1,45.9,11.8,5.3,.9,6,11.2,5.7,238.5,624.39,
192,진주,2020-06,23,33.1,10.9,79,234.2,92.6,26.8,7.6,.9,7.5,13.5,5.9,233.9,639.16,
192,진주,2020-07,22.7,31.3,16.5,90,587.5,121.1,40.1,15.6,.8,4.5,12.3,8,94.5,373.42,
192,진주,2020-08,27.3,35.7,22.2,85,356.7,107.5,53.7,15.1,1.1,6.8,16.5,6.2,205.1,531.29,
192,진주,2020-09,20.7,30.6,10,80,200,50.5,29,7.2,1.1,8.6,15.4,6.4,166.8,417.63,
192,진주,2020-10,14.5,26.3,2.2,69,28.6,27.6,6.3,1.3,.8,5.2,11.3,4.7,243.7,465.88,
192,진주,2020-11,9.1,23.6,-3,68,25.6,20.4,,,.8,5.2,12.5,3.9,200.4,326.85,
192,진주,2020-12,1.3,13.4,-9.8,61,9.2,5.3,,,1,6.1,12.2,3.5,215.9,312.07,
192,진주,2021-01,.6,15.6,-15.4,63,15.8,10.3,,,1.1,7.6,14.6,3.9,201.8,319.13,
192,진주,2021-02,4.8,23.3,-8.9,58,24.9,16,,,1.2,7.3,14.1,3.8,201.2,373.17,
192,진주,2021-03,9.8,23.8,-3.3,70,159.2,68.4,,,1.1,5.8,11.5,5,242.8,507.27,
192,진주,2021-04,13.6,27.2,.8,62,82.2,35.6,7.9,2.6,1.2,7.4,12.1,5.1,261.3,614.28,
192,진주,2021-05,17.6,29.3,3.5,72,116.9,50.5,15.4,3.3,1.2,6.2,12.7,5.7,234.3,615.57,
192,진주,2021-06,22.2,32,11,80,101.7,33.1,16.9,3.6,.9,3.4,7.9,6.5,207.1,585.49,
192,진주,2021-07,26.2,34,17.6,84,359.3,142.7,29.3,9.2,.9,4.3,10.5,6.9,228.2,590.16,
192,진주,2021-08,26,37.5,19.6,83,320.2,102.3,64.2,16.9,.9,4.1,9.6,7,195.9,525.26,
192,진주,2021-09,21.9,30,13.6,84,122.4,51.4,32,13.7,.9,4.7,11.2,7,140.2,369.68,
192,진주,2021-10,15.9,29.4,-.1,79,46.2,19.8,10.7,5.7,.7,4.8,10.9,4.4,237.7,448.81,
192,진주,2021-11,8.4,21.6,-3.6,75,44.3,29.5,,,.8,6.4,12.5,3.3,211.6,329.3,
192,진주,2021-12,2.5,16,-10.9,64,1.9,1.9,,,1,7,13.6,2.7,220.5,315.56,
192,진주,2022-01,.4,12.1,-11.2,52,0,0,,,.7,5.6,15.6,3.5,233.2,353.67,
192,진주,2022-02,1.4,15.1,-10,46,0,0,,,1.2,6.8,14.1,3.3,244.8,426.8,
192,진주,2022-03,8.7,22.1,-5.2,66,115.9,66,,,1.1,7,13.3,5.2,222.2,478.65,
192,진주,2022-04,14.3,27.8,.3,66,69.5,29.8,22,5.7,1.1,4.9,9.9,4.8,264.1,611.62,
192,진주,2022-05,18.8,32.7,4.1,60,.9,.9,.9,.5,1.1,6,11.3,4.1,310.8,759.86,
192,진주,2022-06,22.7,32.5,12.5,78,121.3,59.6,11.5,7,1.2,4.1,9.7,6,206.4,574.17,
192,진주,2022-07,26.5,33.9,19.6,82,218,100.3,18.6,9.1,.9,5.2,11.6,6.5,224.1,595.94,
192,진주,2022-08,26.3,34.8,13.6,83,157.3,40.2,20.4,15.6,1,5.2,11.1,7.3,173.7,481.28,
192,진주,2022-09,21.8,32.4,10.3,77,166.6,103.7,34.6,7.1,.9,7.3,18.9,6.8,175.9,443.05,
192,진주,2022-10,15.1,30.2,.6,73,22.3,16.9,13.4,10.1,.9,6.1,11.6,4.2,230.7,432.77,
192,진주,2022-11,9.9,22.7,-1.8,64,87.8,39.5,,,.6,4.9,11.4,3.8,205.5,335.4,
192,진주,2022-12,.2,13.8,-11,54,6.6,5.8,,,.9,6.3,12.9,3.6,212.9,318.29,
192,진주,2023-01,.6,20.1,-14.7,55,67.3,58.8,,,.9,7.4,15.6,2.7,220.4,336.61,
192,진주,2023-02,3.9,16,-8.5,56,27.3,19.5,,,.9,5.1,11.6,4.2,194.1,372.12,
192,진주,2023-03,10.2,25.6,-5.7,64,48,22.7,,,.9,6.7,12.9,4.1,234.3,510.97,
192,진주,2023-04,13.5,26.8,-1,67,101.5,60,9.5,2.2,1.1,5.6,12.3,4.6,193,517.99,
192,진주,2023-05,17.7,29.2,4.4,78,364,255.1,33.2,8.5,.9,3.6,10.2,6.3,182.3,543.91,
192,진주,2023-06,22.7,32.7,12.3,79,303.3,105.1,69.6,19.3,1,3.5,9.7,6.1,217.4,626.31,
192,진주,2023-07,25.6,35.1,19.6,89,504.5,112.3,41.9,12.3,.8,4.1,8.6,7.1,120.4,448.71,
192,진주,2023-08,27.3,36.7,21.1,83,439.6,113.1,31.2,13.3,.9,5.4,11.6,5.5,232.1,594.4,
192,진주,2023-09,23.5,32.5,15.5,84,278.4,79.3,45.5,19.7,.7,4,8.7,6,163,438,
201,강화,2000-01,-3.6,8.3,-14.3,67,39.8,11,,,2,10.5,12.6,4.3,163,,6.5
201,강화,2000-02,-3.2,6.7,-14.6,61,2.1,.9,,,2,9.6,13,3.1,192,,1.8
201,강화,2000-03,4.2,16.7,-6.8,58,2.9,1.5,,,2.6,12.5,20.6,3.5,232.3,,
201,강화,2000-04,9.7,21,-1,58,42,13,7.5,2.5,2.7,10.8,16.3,4.8,223.5,,
201,강화,2000-05,14.7,26,5.4,72,73,36.5,10.5,8,2,9.2,11.1,6,184.7,,
201,강화,2000-06,20.7,30.5,12.6,72,55.5,25,10,3,1.5,7,9.3,5.7,196.8,,
201,강화,2000-07,24.3,32.3,17.5,78,82,44,28,14,1.9,10.6,13.3,6.3,164.5,,
201,강화,2000-08,24.6,33.8,18.6,79,518.5,112,46.5,14.5,1.7,10.6,20,,,,
201,강화,2000-09,19.3,29.7,8.6,70,211,143,23.5,5,1.9,12.7,17.8,,,,
201,강화,2000-10,12.8,25.2,-1.2,66,32,13.5,5,1.5,1.1,4.9,7.3,,60.7,,
201,강화,2000-11,4.9,18.8,-7.3,61,21,7,2,.5,1.1,4.7,8.1,,139.8,,0
201,강화,2000-12,-.8,12.4,-13.9,64,37.9,8.5,7,2,1,7.2,8,,169.5,,8.9
201,강화,2001-01,-6.2,4.1,-22.1,67,45.2,22.5,,,.9,6.2,6.9,,173.9,,29.1
201,강화,2001-02,-2.4,8,-15.7,66,37.7,25,,,.9,3.5,5.2,,189.2,,30.3
201,강화,2001-03,3.2,18.1,-7.4,55,14,8,,,1.1,3.4,6.1,,254.4,,1.7
201,강화,2001-04,11,26,-2.9,54,6.5,4,3,1,.9,2.7,4.3,,323,,
201,강화,2001-05,16.2,29.6,7,67,17,7,2.5,1,1.9,6.5,12.4,,342.1,,
201,강화,2001-06,20.3,28.9,12.1,72,146.5,64.5,29.5,7.5,2,6.1,10.2,,343.5,,
201,강화,2001-07,23.8,31.4,18.6,77,578.5,151,68,19.5,2,9.1,15.2,,330.6,,
201,강화,2001-08,24.6,33.6,16.7,69,140,63.5,21.5,14.5,1.7,5.4,11.9,,374.2,,
201,강화,2001-09,20.6,31.3,9,58,10,8,8,2.5,2,6.3,11.5,,346.1,,
201,강화,2001-10,14.6,24.7,3.5,64,102.5,66,17,7,1.5,6.7,12.1,,261.6,,
201,강화,2001-11,5.4,15.5,-6.5,61,15.5,14,6.5,3.5,1.4,8.2,15.1,,206.8,,
201,강화,2001-12,-2.1,10.3,-11.4,54,26,15.8,2,1.5,1.4,6.5,14,,212.3,,10.1
201,강화,2002-01,-1.4,12.6,-15.8,63,86,44,,,1.8,8.3,16.5,,184.2,,9.4
201,강화,2002-02,.7,9.8,-9.1,58,2,1,,,1.7,7,14.8,,198.7,,
201,강화,2002-03,5.7,15.8,-5,59,31.8,15,,,2.3,9,17.7,,240.9,,1.4
201,강화,2002-04,11.6,26,1.2,57,166,82,11.5,4.5,2,6.5,12.4,,259,,
201,강화,2002-05,15.6,26.7,8.6,65,53,23,3.5,1,2.3,7.2,12.6,,277.2,,
201,강화,2002-06,19.6,30.6,11.3,65,78,27.5,11,6.5,2,7.5,15.8,,281.4,,
201,강화,2002-07,23.1,34.3,17.3,73,211,56,14.5,5,2.1,8.4,15.4,,216,,
201,강화,2002-08,22.5,31.4,14.6,76,408,81.5,33,11.5,2,10.4,19,,156.4,,
201,강화,2002-09,19.5,30.1,9.8,67,39,23.5,10.5,9,1.5,9.2,18.8,,233.2,,
201,강화,2002-10,11,22.7,-3.3,63,56.5,18,16,10,1.7,7.7,15.6,,244.7,,
201,강화,2002-11,2.4,16.4,-8.1,59,13.5,8.5,,,1.5,6.4,11.2,,194,,
201,강화,2002-12,-.3,15.3,-11.8,62,11.7,4.5,,,1.3,6.7,10.2,,164.9,,5.8
201,강화,2003-01,-4.5,7.7,-17.3,64,10.4,4,,,1,5.1,9.1,,200.1,,3.6
201,강화,2003-02,.5,10.6,-10.7,65,33.1,18,,,1.3,6.9,11.9,,182.4,,.2
201,강화,2003-03,4.1,19.9,-8.4,62,26.5,7,,,1.5,5.2,9.9,,223.3,,1.4
201,강화,2003-04,11.3,23.4,1.8,61,142.5,50.5,13.5,4,2.2,7.6,12.6,,213.4,,
201,강화,2003-05,17.2,30.2,5.4,60,82,73.5,22,9,1.9,8.4,14.6,,286.4,,
201,강화,2003-06,19.7,30.1,11.1,70,181.5,45,21.5,9.5,1.9,8.2,13.5,,204.1,,
201,강화,2003-07,22.6,31.2,16.7,73,305.5,82,27,13.5,1.6,8.4,15.5,,206.7,,
201,강화,2003-08,22.9,30.8,12.6,74,448,122,22,10,1.8,6.6,15.2,,159.9,,
201,강화,2003-09,19.7,27,11.3,70,296.5,216,74,19,1.6,8.4,14.3,,199.7,,
201,강화,2003-10,12.8,26,.4,60,51,20,20,11,1.7,8,16.3,,250.1,,
201,강화,2003-11,7.8,19.3,-4.6,64,64,17,,,1.7,8.2,14.9,,143.8,,
201,강화,2003-12,-.8,11.2,-10.3,57,2,1.5,,,1.6,7.1,14.2,,206.2,,1.4
201,강화,2004-01,-3.5,7.4,-17.6,60,16.2,7.2,,,1.5,8.9,16.2,,218.2,,9
201,강화,2004-02,.6,16.2,-11.8,56,43.2,39.5,,,2.3,7.9,16.1,,221.4,,3.1
201,강화,2004-03,4.3,17.1,-8.3,52,27.8,12.3,,,2.3,8.7,16.2,,269.3,,16.8
201,강화,2004-04,10.6,25.3,-.4,62,82.5,23.5,6.5,3,2.4,8.7,14.3,,269.6,,
201,강화,2004-05,15,26.2,4.9,76,163,45.5,16.5,7.5,2.3,9.4,18.2,,219,,
201,강화,2004-06,20.4,31.1,10.1,74,57,25.5,5.5,1.5,1.7,5.1,9.5,,222.8,,
201,강화,2004-07,22.7,33.5,16.3,89,555,125,34.5,16,1.9,8.6,14.5,,132.8,,
201,강화,2004-08,24.6,34.2,16.7,79,132.5,52,19.5,5.5,1.8,7.8,12.3,,228,,
201,강화,2004-09,20.4,30.1,10.6,78,186.5,45,18.5,8.5,1.7,6.8,12.1,,225.7,,
201,강화,2004-10,13.7,26.8,1.8,63,10,6,6,6,1.5,6.1,13.3,,277.5,,
201,강화,2004-11,7.7,21.7,-3.2,74,78,30,,,1.5,8.4,15.1,,171.3,,
201,강화,2004-12,.5,16,-12.1,62,18.5,6.5,,,1.4,7.2,16.5,,204,,
201,강화,2005-01,-3.9,6.6,-14.1,58,2,2,,,1.7,6.4,16.2,,228.5,,2.7
201,강화,2005-02,-3.1,11.1,-13,54,28.8,11,,,2.1,10.4,17.2,,213.4,,11.8
201,강화,2005-03,2.9,15.1,-7.9,62,7.7,5.2,,,2.4,8.3,14.8,,273.6,,10.1
201,강화,2005-04,11.4,28.3,-.8,63,82.5,26.5,10,8.5,2.6,8.5,16.7,,259.3,,
201,강화,2005-05,15.8,28.1,4.5,65,110.5,40.5,12.5,4,2.2,7.1,13.3,,289.3,,
201,강화,2005-06,20.8,30.7,11,81,103.5,36.5,14.5,6.5,1.9,7.2,15.1,,212.6,,
201,강화,2005-07,24,32.5,17.2,85,196,47,16.5,12,1.6,6.2,10.8,,167.1,,
201,강화,2005-08,24.1,35.7,14.8,82,292,60,47,19,2.1,7.1,12.8,,154.1,,
201,강화,2005-09,20.7,30.8,13.1,79,282.5,115,26,12,1.8,9.1,15.8,,168,,
201,강화,2005-10,13.4,24.7,-.5,70,18.5,8.5,4,3.5,1.2,5.7,12.1,,225.8,,
201,강화,2005-11,7.4,21.2,-4.1,63,41.2,32.5,,,1.6,10.5,18.1,,190.2,,
201,강화,2005-12,-4.7,10.8,-15.8,57,10.4,3.6,,,1.5,5.7,15.6,,211.6,,9.7
201,강화,2006-01,-1.8,8.6,-13.1,62,32.2,19,,,1.3,6,13.8,,171.6,,1.8
201,강화,2006-02,-1.3,11.8,-15.3,59,7.3,3.3,,,1.9,7.3,12.6,,194,,4.4
201,강화,2006-03,3.7,15.6,-9.3,57,5.7,3.5,,,2.3,7.2,15.8,,235.5,,2
201,강화,2006-04,10,21.2,2.2,62,60,22.5,17.5,10,2.6,8.1,15.5,,171.3,,
201,강화,2006-05,16.3,26.3,6.9,68,233.5,142.5,24,5.5,2.3,7.5,13,,229.5,,
201,강화,2006-06,19.4,31.8,12.5,80,191.5,89,19.5,10,1.7,6.3,11.1,,183.1,,
201,강화,2006-07,22.2,30.2,16.5,85,603,163.5,40,14.5,1.7,7.2,12.8,,90.3,,
201,강화,2006-08,25.5,32.7,19.8,77,52.5,17.5,10.5,6.5,1.6,7.9,14.1,,253.7,,
201,강화,2006-09,19.4,29.6,9.1,69,25,19,7,2,1.3,5.2,10.8,,217.7,,
201,강화,2006-10,16.3,27.5,4.9,72,11.5,11,4,1.5,1.5,7.3,12.6,,207,,
201,강화,2006-11,7.5,19.2,-2.7,61,16.5,8,,,2,8.8,15.6,,164.3,,.3
201,강화,2006-12,0,12.8,-13.8,65,18.5,7,,,1.4,5.7,13.6,,168,,16.4
201,강화,2007-01,-1.3,9.1,-10.8,65,3.9,3.4,,,1.4,8.3,16.5,,192.5,,3.2
201,강화,2007-02,2.1,13.1,-10.5,59,5.5,4,,,1.7,7.7,13.6,,185.4,,
201,강화,2007-03,4.9,14.8,-9.1,65,96,42.5,,,2.3,9.6,15.8,,152.8,,3
201,강화,2007-04,10,20.1,-1.6,60,43.5,26.5,12,3.5,2.5,8.7,17.5,,192.2,,
201,강화,2007-05,15.8,27.6,6.4,71,169.5,68.5,19,5,2.1,6.6,16.7,,186.7,,
201,강화,2007-06,21.2,30.7,12.8,69,46.5,20.5,18,7,1.8,7.1,12.6,,180.1,,
201,강화,2007-07,22.6,30.7,17,80,272.5,68.5,28.5,11,1.7,7,13.1,,102.6,,
201,강화,2007-08,25.1,33,17.7,81,285,45.5,27,11.5,1.9,8.7,15.8,,103.8,,
201,강화,2007-09,21,30.2,11.6,76,166,39,15,5.5,1.8,8.3,15.1,,96.6,,
201,강화,2007-10,13.8,26.2,1.7,69,27.5,15,10,7.5,1.3,6,14.1,,169.4,,
201,강화,2007-11,5.4,18.2,-8.3,62,40.5,14,,,1.3,6,14.3,,193.5,,.6
201,강화,2007-12,.7,12.8,-7.8,67,13.6,5.2,,,1.3,6.8,14,,155.4,,.5
201,강화,2008-01,-3,7.6,-13.7,57,7.8,3.5,,,1.9,8,12.8,,159.8,,5.2
201,강화,2008-02,-1.9,9.4,-12.5,55,5.9,3.3,,,2.2,6.5,12.6,,225.4,,8.5
201,강화,2008-03,6,17.4,-4.4,67,46.7,29.5,,,2.3,6.9,14.1,,196.2,,4.8
201,강화,2008-04,12.3,25.8,.9,64,56.3,24.5,6,2,2.6,11.6,21.3,,208.5,,
201,강화,2008-05,15.7,27.9,6.1,71,81,28.5,11.5,6.5,2.3,6.8,11.6,,202.2,,
201,강화,2008-06,20.2,29.9,11.7,75,91.4,45.5,10,3.5,2.3,11,17.8,,185.5,,
201,강화,2008-07,23.7,30.4,19,88,548.8,197,41,15.5,2,8.4,15.6,,84.3,,
201,강화,2008-08,24.5,34.1,16.3,79,293.9,74,66,17,2.1,9.1,14.8,,219.5,,
201,강화,2008-09,20.6,30.6,8.7,76,122.8,97,14.5,3.5,1.4,6.1,12.1,,192.6,,
201,강화,2008-10,15,26.8,2.9,75,23,10,8,4.5,1.6,7.1,14.9,,193.7,,
201,강화,2008-11,6.5,19.4,-9.3,67,28,21.5,,,1.7,7.7,15.1,,166.7,,
201,강화,2008-12,.4,12.2,-13.2,62,27.4,10,,,1.9,7.2,14.9,,160.1,,
201,강화,2009-01,-3,10.6,-14.6,58,1.2,.5,,,1.9,7.7,13.9,,214.3,,
201,강화,2009-02,1.7,17.4,-10.6,64,30.5,27.5,,,2,11.4,23.5,,122.8,,
201,강화,2009-03,4.9,20.2,-6,60,60.5,21,,,2.7,8.4,15.8,,198,,
201,강화,2009-04,10.7,23.2,1.8,63,67,48.5,7.5,1.5,2.6,7.6,12.3,,211.6,,
201,강화,2009-05,17,29.2,7.6,67,157.3,72,9,2,2.3,7,12,,228.7,,
201,강화,2009-06,20.2,30.1,9.5,77,133.7,55.5,15,9,2.1,8.5,15.5,,187.7,,
201,강화,2009-07,22.8,31,17.2,82,425.7,130,40,14.5,2.1,10.3,19.1,,172.6,,
201,강화,2009-08,24.2,33,13.5,77,347,151.5,30.5,9,1.9,8.3,15.8,,184.6,,
201,강화,2009-09,19.9,28.7,11.9,74,58.6,47.5,30.5,26.5,1.4,7.5,16.9,,207.4,,
201,강화,2009-10,14.5,26,3,68,87,25.5,13,8.5,1.9,9.2,17.6,,229,,
201,강화,2009-11,5.7,20.6,-7.4,68,53.8,45,,,2.1,7.1,14.6,,133,,
